股权	0.8962859230548519
转让	0.8492899904623619
格力	0.4385128951917744
股东	0.41505604540067487
拟	0.3568986420229024
控股	0.3568589790222161
格力电器	0.3528128063813205
电器	0.32759364784583844
收购	0.31387688430955885
股份	0.3014739165920864
出售	0.2826042847534994
接盘	0.2819706759220913
实控	0.2727905812742245
人寿	0.2615157853469773
控制权	0.25438019146813706
公司	0.2520456228966955
厚朴	0.23991524790869456
亿	0.23857448963955902
受让	0.2349582562980923
入主	0.23253097915374887
股票行情	0.23127950580505974
问询	0.22927002291700016
控制	0.22448196836028156
经济网	0.22346240074694235
泰禾	0.21716915187756997
集团	0.20544675508707438
控股权	0.20461387352270255
子公司	0.20337640280747582
函	0.20196299296295372
变更	0.19951191000007673
入股	0.19382809528242406
万达	0.19337502563300368
易主	0.18852711574313336
暴风	0.18397459861345505
九鼎	0.18147266267980422
关联	0.17824642942592206
持股	0.1781222554677387
所持	0.1767561804504043
世茂	0.17637673106837387
园林	0.17397854923151568
IPO	0.1712741624776859
回复	0.17013278966980167
国资	0.16924735907935207
受让方	0.16649531005365759
高瓴	0.16150383558705844
恒泰	0.1599763230376795
退出	0.15757128972338824
控人	0.15499283107895334
董明珠	0.15378136324454406
遭	0.1520977362346187
拍卖	0.14977944964001982
ST	0.14970649645212297
申通	0.1491041927010644
财险	0.14645191808501
往事	0.14546364878321005
明珠	0.1449669098399931
溢价	0.14262067986088323
转让款	0.13875021735780907
中潜	0.13875021735780907
交易	0.1386667729322944
代持	0.1386379451654074
原实	0.1385464957980142
减持	0.13773631854109025
欧菲光	0.13713605309347116
农	0.13564691039504168
甩卖	0.13564691039504168
诉讼	0.13345621469872615
公告	0.1332266267049651
金杯	0.1319579311440549
小店	0.1319579311440549
紫金	0.1313440481870347
竞购	0.13077788620848668
问	0.12930728628085897
棕榈	0.12857856580354193
拟出	0.12700852532827794
经济	0.12679050916958956
疑云	0.1266784481525014
旗下	0.12488631020129932
剥离	0.12433717297336445
浔兴	0.12382212412539727
亏损	0.12360329636151583
亏	0.1233749107317705
维维	0.12300300027808218
母子	0.12243421957591859
中珠	0.12243421957591859
唐源	0.12236426257406673
以资抵债	0.12236426257406673
清仓	0.120898008766938
实控权	0.12072907314884763
董事	0.12020491370867233
富豪	0.12009752138778791
光线	0.11947166803062657
突击	0.11860409159669939
云南	0.11799248197992455
违约	0.11634172688408696
挂牌	0.11599461499278092
商行	0.1158246567691091
喜临门	0.11547055485854167
诚志	0.11547055485854167
中超	0.11529904972341883
诺亚	0.11524540726149142
海航	0.11453388851668893
珠海	0.11432927769792882
新主	0.1135083365467165
华仁	0.1135083365467165
新材	0.11338604004118553
万元	0.11333936668820889
何巧	0.11328640167117533
清所持	0.11328640167117533
意向	0.11314364114940635
财团	0.11245762722482507
投	0.11235411479209702
城投	0.1117726760255182
亿元	0.1117411227947339
兄弟	0.11035409077464096
筹划	0.10921206635011445
恒安	0.10912072968174145
安邦	0.1083400610233272
债务	0.10807299399945779
摩根	0.10771879943354502
罪	0.10764665651923701
赌	0.10727829834234685
深交	0.10663152298207766
深交所	0.10663152298207766
纾	0.10597635806398296
资产	0.10531171119617262
永辉	0.1051411159908844
未	0.10494319167259937
负	0.10442103496625092
压顶	0.1039986844436752
过户	0.10393258438880544
福佳	0.1038639514467971
安达	0.1038639514467971
阋墙	0.1038639514467971
兄弟阋墙	0.1038639514467971
亏本	0.10369712632905491
交银康联	0.10341504839102807
史带	0.10341504839102807
亚圣	0.10341504839102807
仙乐	0.10341504839102807
巨债	0.10341504839102807
天玑	0.10341504839102807
万仁春	0.10341504839102807
高买	0.10341504839102807
凯迪	0.10330073630346477
首富	0.10260835487143376
违规	0.1025018135696359
临门	0.10214930727039594
网贷	0.10181176201723356
抵债	0.10145072690562619
有限公司	0.10048694477202728
拟向	0.09989143349831396
出清	0.09982021323835098
粤泰	0.09982021323835098
出手	0.09959160386154202
牵出	0.09934677818932654
金控	0.09934216286353788
事宜	0.09888146880509809
股票	0.09799512042964555
东家	0.09739400871627661
拿下	0.09690863206175875
质押	0.09662532576186857
诺普信	0.09620274381990619
新宁	0.09620274381990619
转手	0.09620274381990619
嘉新	0.09620274381990619
爱居兔	0.09620274381990619
恒邦	0.09620274381990619
面会	0.09620274381990619
见面会	0.09620274381990619
实控人	0.09572690771781033
收	0.09564442554561674
冻结	0.09542348373248379
有限	0.09516088258973075
大麻	0.0950515064571897
引入	0.0950515064571897
增资	0.09471756390377102
亿股	0.0946915637809229
新东家	0.09456423988962641
全资	0.09448105637722425
拟以	0.09445877860621056
沃森	0.09436212193990844
赌王	0.09436212193990844
欲	0.09389218109075854
董事长	0.09376898563978135
卖	0.09350993623467953
战投	0.09341559722750066
逾期	0.09341559722750066
冯小刚	0.09330393915417633
中天	0.09330393915417633
凤凰卫视	0.09330393915417633
普特	0.09330393915417633
杰	0.09330393915417633
税收政策	0.09330393915417633
困	0.09290476643174804
史正富	0.09249650286610277
战要	0.09249650286610277
维持现状	0.09249650286610277
招亲	0.09249650286610277
乾景	0.09249650286610277
男主角	0.09249650286610277
约定	0.09249650286610277
两任	0.09249650286610277
恒泰艾普	0.09249650286610277
潜	0.09249650286610277
锐电	0.09249650286610277
仰	0.09249650286610277
新动	0.09249650286610277
权之争	0.09249650286610277
升达	0.09249650286610277
胜狮	0.09249650286610277
宏运车业	0.09249650286610277
付款	0.09239461391906915
深圳证券交易所	0.09239461391906915
进展	0.09237653719679915
首例	0.09161601793778827
医疗	0.09156557896808044
安凯	0.09066182155342621
PE	0.09049012077364733
警示	0.09042834603687898
